start.ts,start._zone,start.loc.locale,start.loc.numberingSystem,start.loc.outputCalendar,start.loc.intl,start.loc.weekdaysCache.format,start.loc.weekdaysCache.standalone,start.loc.monthsCache.format,start.loc.monthsCache.standalone,start.loc.meridiemCache,start.loc.eraCache,start.loc.specifiedLocale,start.loc.fastNumbersCached,start.invalid,start.weekData,start.c.year,start.c.month,start.c.day,start.c.hour,start.c.minute,start.c.second,start.c.millisecond,start.o,start.isLuxonDateTime,end.ts,end._zone,end.loc.locale,end.loc.numberingSystem,end.loc.outputCalendar,end.loc.intl,end.loc.weekdaysCache.format,end.loc.weekdaysCache.standalone,end.loc.monthsCache.format,end.loc.monthsCache.standalone,end.loc.meridiemCache,end.loc.eraCache,end.loc.specifiedLocale,end.loc.fastNumbersCached,end.invalid,end.weekData,end.c.year,end.c.month,end.c.day,end.c.hour,end.c.minute,end.c.second,end.c.millisecond,end.o,end.isLuxonDateTime,profile_time,id,isRoot,service_name,trace_id,response_size,initiativeId,total_profile_time,total_events,total_response_size,requestedDays,requestHasAdId,query.partner_id,query_payload.fields,ad_id_count,adset_id_count
1553918941990.7097,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,990,-420,true,1553918941993,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,993,-420,true,0.002290213480592,285-1204,false,augment_view_response_with_impala,285,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.8296832516789436,5,16261,1,true,null,null,undefined,undefined
1553918941925.855,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,925,-420,true,1553918941926,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,926,-420,true,0.000144980847836,285-1205,false,augment_view_response_with_impala,285,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.8296832516789436,5,16261,1,true,null,null,undefined,undefined
1553918941877.2144,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,877,-420,true,1553918941926,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,926,-420,true,0.048785753548145,285-1206,false,impala,285,3430,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.8296832516789436,5,16261,1,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",26,0
1553918940496.8523,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,0,496,-420,true,1553918941876,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,9,1,876,-420,true,1.379147626459599,285-1207,false,rhino,285,7167,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.8296832516789436,5,16261,1,true,null,null,undefined,undefined
1553918936658.288,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,658,-420,true,1553918937958,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,57,958,-420,true,1.299711896106601,286-1208,false,rhino,286,3760,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.391074961051345,5,16772,1,true,null,null,undefined,undefined
1553918936636.004,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,636,-420,true,1553918936647,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,647,-420,true,0.010996149852872,286-1209,false,augment_view_response_with_impala,286,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.391074961051345,5,16772,1,true,null,null,undefined,undefined
1553918936283.4673,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,283,-420,true,1553918936284,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,284,-420,true,0.000532662495971,286-1210,false,augment_view_response_with_impala,286,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.391074961051345,5,16772,1,true,null,null,undefined,undefined
1553918936238.1191,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,238,-420,true,1553918936283,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,283,-420,true,0.044880881905556,286-1211,false,impala,286,3430,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.391074961051345,5,16772,1,true,null,"[""ad.bid.amount"",""ad.effective_status"",""timestamp.ad.bid.amount.update""]",26,0
1553918933202.0466,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,53,202,-420,true,1553918936237,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,237,-420,true,3.034953370690346,286-1212,false,rhino,286,7703,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.391074961051345,5,16772,1,true,null,null,undefined,undefined
1553918936399.7976,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,399,-420,true,1553918937623,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,57,623,-420,true,1.223202320281416,287-1213,false,rhino,287,3759,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.326350320130587,5,14364,1,true,null,null,undefined,undefined
1553918936394.8547,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,394,-420,true,1553918936396,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,396,-420,true,0.001145272981375,287-1214,false,augment_view_response_with_impala,287,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.326350320130587,5,14364,1,true,null,null,undefined,undefined
1553918936298.8252,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,298,-420,true,1553918936299,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,299,-420,true,0.000174784101546,287-1215,false,augment_view_response_with_impala,287,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.326350320130587,5,14364,1,true,null,null,undefined,undefined
1553918936226.1226,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,226,-420,true,1553918936299,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,299,-420,true,0.072877503931522,287-1216,false,impala,287,3430,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.326350320130587,5,14364,1,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",26,0
1553918933196.0496,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,53,196,-420,true,1553918936225,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,56,225,-420,true,3.028950438834727,287-1217,false,rhino,287,5249,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.326350320130587,5,14364,1,true,null,null,undefined,undefined
1553918934488.3142,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,488,-420,true,1553918935563,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,55,563,-420,true,1.074685759842396,288-1218,false,rhino,288,3758,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.3442316092550755,4,8267,1,true,null,null,undefined,undefined
1553918934484.8625,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,484,-420,true,1553918934485,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,485,-420,true,0.0001374874264,288-1219,false,augment_view_response_with_impala,288,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.3442316092550755,4,8267,1,true,null,null,undefined,undefined
1553918934453.8477,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,453,-420,true,1553918934485,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,485,-420,true,0.031152352690697,288-1220,false,impala,288,3430,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.3442316092550755,4,8267,1,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",26,0
1553918933214.744,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,53,214,-420,true,1553918934453,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,54,453,-420,true,1.238256009295583,288-1221,false,rhino,288,3760,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.3442316092550755,4,8267,1,true,null,null,undefined,undefined
1553918907138.6416,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,138,-420,true,1553918909607,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,29,607,-420,true,2.46835851483047,289-1222,false,rhino,289,6137,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.5236820094287395,5,30702,3,true,null,null,undefined,undefined
1553918907125.4568,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,125,-420,true,1553918907133,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,133,-420,true,0.007543178275228,289-1223,false,augment_view_response_with_impala,289,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.5236820094287395,5,30702,3,true,null,null,undefined,undefined
1553918907083.4614,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,83,-420,true,1553918907084,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,84,-420,true,0.000538542866707,289-1224,false,augment_view_response_with_impala,289,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.5236820094287395,5,30702,3,true,null,null,undefined,undefined
1553918907061.4094,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,61,-420,true,1553918907083,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,83,-420,true,0.021590527147055,289-1225,false,impala,289,6992,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.5236820094287395,5,30702,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",54,0
1553918905035.3486,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,35,-420,true,1553918907061,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,61,-420,true,2.02565124630928,289-1226,false,rhino,289,14461,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.5236820094287395,5,30702,3,true,null,null,undefined,undefined
1553918906727.3887,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,727,-420,true,1553918908170,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,28,170,-420,true,1.442611332982779,290-1227,false,rhino,290,6137,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.2359937075525522,5,26753,3,true,null,null,undefined,undefined
1553918906721.0803,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,721,-420,true,1553918906724,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,724,-420,true,0.002919567748904,290-1228,false,augment_view_response_with_impala,290,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.2359937075525522,5,26753,3,true,null,null,undefined,undefined
1553918906667.7153,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,667,-420,true,1553918906668,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,668,-420,true,0.000284757465124,290-1229,false,augment_view_response_with_impala,290,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.2359937075525522,5,26753,3,true,null,null,undefined,undefined
1553918906618.7039,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,618,-420,true,1553918906667,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,667,-420,true,0.0482960306108,290-1230,false,impala,290,6992,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.2359937075525522,5,26753,3,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",54,0
1553918904876.118,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,876,-420,true,1553918906618,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,618,-420,true,1.741882018744946,290-1231,false,rhino,290,10489,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.2359937075525522,5,26753,3,true,null,null,undefined,undefined
1553918906260.1636,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,260,-420,true,1553918908629,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,28,629,-420,true,2.368836434558034,291-1232,false,rhino,291,6137,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.654366195201874,5,31745,3,true,null,null,undefined,undefined
1553918906250.7793,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,250,-420,true,1553918906255,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,255,-420,true,0.004220644012094,291-1233,false,augment_view_response_with_impala,291,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.654366195201874,5,31745,3,true,null,null,undefined,undefined
1553918906199.2783,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,199,-420,true,1553918906200,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,200,-420,true,0.000721655786037,291-1234,false,augment_view_response_with_impala,291,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.654366195201874,5,31745,3,true,null,null,undefined,undefined
1553918906112.2998,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,112,-420,true,1553918906199,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,199,-420,true,0.086700169369578,291-1235,false,impala,291,6992,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.654366195201874,5,31745,3,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",54,0
1553918903917.1128,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,23,917,-420,true,1553918906111,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,111,-420,true,2.19388729147613,291-1236,false,rhino,291,15527,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.654366195201874,5,31745,3,true,null,null,undefined,undefined
1553918905468.3633,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,468,-420,true,1553918908087,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,28,87,-420,true,2.618636669591069,292-1237,false,rhino,292,14840,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.400578904896975,5,78172,1,true,null,null,undefined,undefined
1553918905449.7124,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,449,-420,true,1553918905465,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,465,-420,true,0.015287522226572,292-1238,false,augment_view_response_with_impala,292,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.400578904896975,5,78172,1,true,null,null,undefined,undefined
1553918905258.6987,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,258,-420,true,1553918905260,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,260,-420,true,0.001301338896155,292-1239,false,augment_view_response_with_impala,292,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.400578904896975,5,78172,1,true,null,null,undefined,undefined
1553918905178.2646,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,178,-420,true,1553918905259,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,259,-420,true,0.080735374242067,292-1240,false,impala,292,21194,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.400578904896975,5,78172,1,true,null,"[""ad.bid.amount"",""ad.effective_status"",""timestamp.ad.bid.amount.update""]",166,0
1553918903489.382,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,23,489,-420,true,1553918905174,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,174,-420,true,1.684617999941111,292-1241,false,rhino,292,28694,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.400578904896975,5,78172,1,true,null,null,undefined,undefined
1553918906437.6467,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,437,-420,true,1553918907648,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,648,-420,true,1.210353391245008,293-1242,false,rhino,293,14839,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.343479787930846,4,42730,1,true,null,null,undefined,undefined
1553918906429.2783,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,429,-420,true,1553918906431,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,431,-420,true,0.001721607521176,293-1243,false,augment_view_response_with_impala,293,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.343479787930846,4,42730,1,true,null,null,undefined,undefined
1553918906316.8413,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,316,-420,true,1553918906429,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,429,-420,true,0.112158790230751,293-1244,false,impala,293,21194,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.343479787930846,4,42730,1,true,null,"[""ad.bid.amount"",""ad.effective_status"",""timestamp.ad.bid.amount.update""]",166,0
1553918904291.754,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,291,-420,true,1553918906311,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,311,-420,true,2.019245998933911,293-1245,false,rhino,293,14841,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.343479787930846,4,42730,1,true,null,null,undefined,undefined
1553918905806.5127,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,806,-420,true,1553918907200,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,200,-420,true,1.39348728582263,294-1246,false,rhino,294,14840,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.710647450760007,5,93350,1,true,null,null,undefined,undefined
1553918905781.8872,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,781,-420,true,1553918905800,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,800,-420,true,0.018112743273377,294-1247,false,augment_view_response_with_impala,294,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.710647450760007,5,93350,1,true,null,null,undefined,undefined
1553918905586.7515,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,586,-420,true,1553918905588,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,588,-420,true,0.001248622313142,294-1248,false,augment_view_response_with_impala,294,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.710647450760007,5,93350,1,true,null,null,undefined,undefined
1553918905513.8247,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,513,-420,true,1553918905586,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,586,-420,true,0.072175346314907,294-1249,false,impala,294,21194,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.710647450760007,5,93350,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",166,0
1553918903286.3765,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,23,286,-420,true,1553918905512,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,512,-420,true,2.225623453035951,294-1250,false,rhino,294,43918,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.710647450760007,5,93350,1,true,null,null,undefined,undefined
1553918906025.6448,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,25,-420,true,1553918907483,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,27,483,-420,true,1.457355298101902,295-1251,false,rhino,295,6137,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.5451628882437944,4,14374,3,true,null,null,undefined,undefined
1553918906011.4326,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,11,-420,true,1553918906020,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,20,-420,true,0.008567359298468,295-1252,false,augment_view_response_with_impala,295,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.5451628882437944,4,14374,3,true,null,null,undefined,undefined
1553918905952.5679,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,952,-420,true,1553918906004,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,4,-420,true,0.051432013511658,295-1253,false,impala,295,6992,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.5451628882437944,4,14374,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",54,0
1553918903922.192,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,23,922,-420,true,1553918905950,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,25,950,-420,true,2.027808217331767,295-1254,false,rhino,295,6137,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.5451628882437944,4,14374,3,true,null,null,undefined,undefined
1553918904666.2292,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,666,-420,true,1553918906905,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,26,905,-420,true,2.238770825788379,296-1255,false,rhino,296,14840,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.066415410488844,5,90123,1,true,null,null,undefined,undefined
1553918904607.9194,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,607,-420,true,1553918904656,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,656,-420,true,0.048080554232001,296-1256,false,augment_view_response_with_impala,296,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.066415410488844,5,90123,1,true,null,null,undefined,undefined
1553918904514.1445,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,514,-420,true,1553918904515,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,515,-420,true,0.000855565071106,296-1257,false,augment_view_response_with_impala,296,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.066415410488844,5,90123,1,true,null,null,undefined,undefined
1553918904442.1465,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,442,-420,true,1553918904514,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,514,-420,true,0.071853395551443,296-1258,false,impala,296,21194,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.066415410488844,5,90123,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",166,0
1553918902733.145,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,22,733,-420,true,1553918904440,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,24,440,-420,true,1.706855069845915,296-1259,false,rhino,296,40668,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.066415410488844,5,90123,1,true,null,null,undefined,undefined
1553918887223.2202,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,7,223,-420,true,1553918888939,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,8,939,-420,true,1.715779792517424,297-1260,false,rhino,297,64929,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.896249024197459,5,395358,12,true,null,null,undefined,undefined
1553918887028.7178,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,7,28,-420,true,1553918887206,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,7,206,-420,true,0.177282115444541,297-1261,false,augment_view_response_with_impala,297,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.896249024197459,5,395358,12,true,null,null,undefined,undefined
1553918886890.1426,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,6,890,-420,true,1553918886894,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,6,894,-420,true,0.003857426345348,297-1262,false,augment_view_response_with_impala,297,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.896249024197459,5,395358,12,true,null,null,undefined,undefined
1553918886733.9526,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,6,733,-420,true,1553918886888,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,6,888,-420,true,0.154047433286905,297-1263,false,impala,297,88487,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.896249024197459,5,395358,12,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",705,0
1553918884881.7178,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,4,881,-420,true,1553918886727,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,6,727,-420,true,1.845282256603241,297-1264,false,rhino,297,190603,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.896249024197459,5,395358,12,true,null,null,undefined,undefined
1553918879695.6904,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,695,-420,true,1553918881055,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,8,1,55,-420,true,1.359309528023005,298-1265,false,rhino,298,64929,a4b51f13-19fd-4048-a515-ac2c60dcff33,5.658052792772651,4,182769,12,true,null,null,undefined,undefined
1553918879676.657,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,676,-420,true,1553918879681,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,681,-420,true,0.004343129694462,298-1266,false,augment_view_response_with_impala,298,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,5.658052792772651,4,182769,12,true,null,null,undefined,undefined
1553918879522.0127,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,522,-420,true,1553918879675,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,675,-420,true,0.152987346053123,298-1267,false,impala,298,88487,a4b51f13-19fd-4048-a515-ac2c60dcff33,5.658052792772651,4,182769,12,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",705,0
1553918875375.5872,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,55,375,-420,true,1553918879517,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,29,21,7,59,517,-420,true,4.141412789002061,298-1268,false,rhino,298,64942,a4b51f13-19fd-4048-a515-ac2c60dcff33,5.658052792772651,4,182769,12,true,null,null,undefined,undefined
